sysyear,cowcode,country,year,length,scope,regionnum,simjacc,year2,cowcode2,country2,regionnum2,sysyear2,length2,scope2,samereg,la,meno,easteur,sahara,scopediff,lengthdiff,yeardiff
2000,437,Cote D'Ivoire,2014,7897,34,7,60,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,12,0.1162,0.52
1992,690,Kuwait,2014,8197,36,4,70.83333,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,10,0.0862,0.44
1831,211,Belgium,2014,16119,41,8,67.30769,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,5,0.706,1.17
1992,461,Togo,2014,10252,40,7,62.26415,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,6,0.1193,0.44
1986,771,Bangladesh,2014,27643,44,6,73.07692,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,2,1.8584,0.38
1979,983,Marshall Islands,2014,21429,31,5,60.41667,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,15,1.237,0.31
1983,60,St. Kitts And Nevis,2014,49643,39,3,57.40741,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,7,4.0584,0.35
1999,375,Finland,2014,12640,43,8,64.81481,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,3,0.3581,0.51
1996,451,Sierra Leone,2014,44636,38,7,61.53846,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,8,3.5577,0.48
1995,372,Georgia,2014,11490,46,1,84,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,0,0.2431,0.47
1988,140,Brazil,2014,64488,49,3,75.92593,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,3,5.5429,0.4
1978,780,Sri Lanka (Ceylon),2014,40085,47,6,72.22222,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,1,3.1026,0.3
1980,155,Chile,2014,25821,47,3,69.09091,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,1,1.6762,0.32
1999,475,Nigeria,2014,66263,44,7,66.66667,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,2,5.7204,0.51
1966,53,Barbados,2014,34144,28,3,42.30769,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,18,2.5085,0.18
1995,705,Kazakhstan,2014,13482,39,1,77.08333,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,7,0.4423,0.47
2005,516,Burundi,2014,17574,46,7,67.27273,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,0,0.8515,0.57
1968,971,Nauru,2014,13714,23,5,43.75,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,23,0.4655,0.2
2002,860,East Timor,2014,15307,45,2,68.51852,2014,732,"Korea, Republic Of",2,1948,9059,46,1,0,0,0,0,1,0.6248,0.54
1992,150,Paraguay,2014,25461,43,3,74.5098,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,3,1.6402,0.44
1947,325,Italy/Sardinia,2014,11708,47,8,82.35294,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,1,0.2649,0.01
2002,770,Pakistan,2014,56240,45,6,65.45454,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,1,4.7181,0.54
1978,940,Solomon Islands,2014,31836,29,5,47.05882,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,17,2.2777,0.3
2001,484,Congo,2014,9970,42,7,66.03773,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,4,0.0911,0.53
2003,694,Qatar,2014,6848,35,4,68.75,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,11,0.2211,0.55
2011,600,Morocco,2014,15897,45,4,68.51852,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,1,0.6838,0.63
1981,986,Palau,2014,7982,34,5,60,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,12,0.1077,0.33
1993,811,Cambodia (Kampuchea),2014,8936,43,2,71.15385,2014,732,"Korea, Republic Of",2,1948,9059,46,1,0,0,0,0,3,0.0123,0.45
2011,620,Libya,2014,24924,49,4,72.72727,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,3,1.5865,0.63
1981,80,Belize,2014,39629,33,3,54.90196,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,13,3.057,0.33
1991,360,Romania,2014,14663,40,1,72,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,6,0.5604,0.43
1921,223,Liechtenstein,2014,9513,32,8,52.94118,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,14,0.0454,0.27
2004,700,Afghanistan,2014,10227,46,1,76.92308,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,0,0.1168,0.56
2008,781,Maldives,2014,23991,43,6,74.5098,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,3,1.4932,0.6
2010,703,Kyrgyz Republic,2014,14327,50,1,74.54546,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,4,0.5268,0.62
2005,625,Sudan,2014,26644,49,7,66.66667,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,3,1.7585,0.57
1987,93,Nicaragua,2014,20535,45,3,75,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,1,1.1476,0.39
1814,385,Norway,2014,7307,36,8,64,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,10,0.1752,1.34
1991,439,Burkina Faso (Upper Volta),2014,10030,41,7,61.11111,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,5,0.0971,0.43
2014,651,Egypt,2014,22626,54,4,69.49152,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,8,1.3567,0.66
1998,339,Albania,2014,13826,43,1,74.5098,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,3,0.4767,0.5
1995,346,Bosnia-Herzegovina,2014,5454,29,1,50,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,17,0.3605,0.47
1985,165,Uruguay,2014,29911,46,3,73.58491,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,0,2.0852,0.37
2002,692,Bahrain,2014,10806,40,4,75.5102,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,6,0.1747,0.54
1901,900,Australia,2014,17318,30,5,52,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,16,0.8259,0.47
2010,501,Kenya,2014,48818,57,7,66.12904,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,11,3.9759,0.62
1978,56,St. Lucia,2014,38271,44,3,63.63636,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,2,2.9212,0.3
1990,565,Namibia,2014,24198,41,7,67.30769,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,5,1.5139,0.42
1991,435,Mauritania,2014,6997,34,7,66.66667,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,12,0.2062,0.43
1974,380,Sweden,2014,13635,43,8,61.81818,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,3,0.4576,0.26
2003,517,Rwanda,2014,16940,44,7,66.66667,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,2,0.7881,0.55
1949,750,India,2014,146385,42,6,66.03773,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,4,13.7326,0.01
1996,483,Chad,2014,11768,40,7,68.62746,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,6,0.2709,0.48
1868,212,Luxembourg,2014,5601,37,8,72.91667,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,9,0.3458,0.8
1997,290,Poland,2014,19602,45,1,65.45454,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,1,1.0543,0.49
1994,359,Moldova,2014,12818,43,1,74.5098,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,3,0.3759,0.46
1981,987,"Micronesia, Fed. Sts.",2014,5271,31,5,60.41667,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,15,0.3788,0.33
1979,630,Iran (Persia),2014,16179,46,4,80.39216,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,0,0.712,0.31
1983,92,El Salvador,2014,22823,45,3,75,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,1,1.3764,0.35
1815,210,Netherlands,2014,8739,30,8,58.33333,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,16,0.032,1.33
1992,452,Ghana,2014,53985,50,7,68.42105,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,4,4.4926,0.44
1979,970,Kiribati,2014,26080,38,5,58.49057,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,8,1.7021,0.31
1975,403,Sao Tome And Principe,2014,7988,36,7,78.26087,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,10,0.1071,0.27
1958,220,France,2014,10180,35,8,58.82353,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,11,0.1121,0.1
1991,812,Laos,2014,4820,32,2,62.5,2014,732,"Korea, Republic Of",2,1948,9059,46,1,0,0,0,0,14,0.4239,0.43
1983,160,Argentina,2014,12514,45,3,68.51852,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,1,0.3455,0.35
2008,775,Myanmar (Burma),2014,40492,42,2,76,2014,732,"Korea, Republic Of",2,1948,9059,46,1,0,0,0,0,4,3.1433,0.6
2005,572,Swaziland,2014,48604,45,7,62.5,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,1,3.9545,0.57
1991,411,Equatorial Guinea,2014,5575,40,7,72,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,6,0.3484,0.43
1972,95,Panama,2014,26097,41,3,70.58823,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,5,1.7038,0.24
1992,317,Slovakia,2014,18402,47,1,86,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,1,0.9343,0.44
1959,835,Brunei,2014,13869,23,2,38,2014,732,"Korea, Republic Of",2,1948,9059,46,1,0,0,0,0,23,0.481,0.11
2007,341,Montenegro,2014,11572,45,1,82,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,1,0.2513,0.59
1980,402,Cape Verde,2014,32132,53,7,80,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,7,2.3073,0.32
1992,712,Mongolia,2014,8250,39,2,73.46939,2014,732,"Korea, Republic Of",2,1948,9059,46,1,0,0,0,0,7,0.0809,0.44
1917,70,Mexico,2014,57087,53,3,67.79662,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,7,4.8028,0.31
2012,520,Somalia,2014,,45,7,65.45454,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,1,,0.64
1962,990,Samoa,2014,19611,24,5,42.85714,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,22,1.0552,0.14
1995,500,Uganda,2014,49448,48,7,64.91228,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,2,4.0389,0.47
1991,355,Bulgaria,2014,13641,49,1,75.92593,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,3,0.4582,0.43
1997,531,Eritrea,2014,6753,37,7,66,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,9,0.2306,0.49
2013,482,Central African Republic,2014,9767,40,7,75.5102,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,6,0.0708,0.65
1992,816,"Vietnam, Democratic Republic Of",2014,11344,36,2,70.83333,2014,732,"Korea, Republic Of",2,1948,9059,46,1,0,0,0,0,10,0.2285,0.44
1926,660,Lebanon,2014,6296,33,4,64.58333,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,13,0.2763,0.22
1991,349,Slovenia,2014,11406,43,1,74.5098,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,3,0.2347,0.43
1963,830,Singapore,2014,40076,35,2,55.76923,2014,732,"Korea, Republic Of",2,1948,9059,46,1,0,0,0,0,11,3.1017,0.15
1966,571,Botswana,2014,30713,30,7,52,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,16,2.1654,0.18
1996,369,Ukraine,2014,19299,46,1,76.92308,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,0,1.024,0.48
1986,973,Tuvalu,2014,34801,28,5,54.16667,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,18,2.5742,0.38
1980,110,Guyana,2014,46221,41,3,64.15094,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,5,3.7162,0.32
1982,91,Honduras,2014,23434,48,3,77.35849,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,2,1.4375,0.34
1875,972,Tonga,2014,10192,29,5,56.25,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,17,0.1133,0.73
1975,910,Papua New Guinea,2014,58490,32,5,52.94118,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,14,4.9431,0.27
2004,541,Mozambique,2014,24171,51,7,73.21429,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,5,1.5112,0.56
1987,115,Surinam,2014,12488,40,3,72,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,6,0.3429,0.39
1996,560,South Africa,2014,43062,45,7,65.45454,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,1,3.4003,0.48
1996,698,Oman,2014,7233,39,4,73.46939,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,7,0.1826,0.48
1976,52,Trinidad And Tobago,2014,32567,36,3,57.69231,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,10,2.3508,0.28
2011,626,South Sudan,2014,27191,51,,70.17544,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,5,1.8132,0.63
1962,51,Jamaica,2014,38048,28,3,42.30769,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,18,2.8989,0.14
1991,344,Croatia,2014,10898,41,1,70.58823,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,5,0.1839,0.43
1959,850,Indonesia,2014,5915,39,2,63.46154,2014,732,"Korea, Republic Of",2,1948,9059,46,1,0,0,0,0,7,0.3144,0.11
1960,352,Cyprus,2014,37006,37,8,66,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,9,2.7947,0.12
1947,713,Taiwan,2014,11558,35,2,68.75,2014,732,"Korea, Republic Of",2,1948,9059,46,1,0,0,0,0,11,0.2499,0.01
1982,710,China,2014,10960,36,2,64,2014,732,"Korea, Republic Of",2,1948,9059,46,1,0,0,0,0,10,0.1901,0.34
1984,404,Guinea-Bissau,2014,7820,40,7,62.26415,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,6,0.1239,0.36
1978,230,Spain,2014,17608,44,8,76.47059,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,2,0.8549,0.3
2008,760,Bhutan,2014,13632,45,6,68.51852,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,1,0.4573,0.6
2010,42,Dominican Republic,2014,29710,49,3,75.92593,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,3,2.0651,0.62
1991,343,Macedonia (Former Yugoslav Republic Of),2014,13486,42,1,79.59184,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,4,0.4427,0.43
1945,305,Austria,2014,41366,40,8,72,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,6,3.2307,0.03
2010,436,Niger,2014,,46,7,70.37037,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,0,,0.62
1986,450,Liberia,2014,11667,42,7,72.54902,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,4,0.2608,0.38
1996,420,Gambia,2014,43465,51,7,67.24138,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,5,3.4406,0.48
1993,232,Andorra,2014,8740,35,8,68.75,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,11,0.0319,0.45
2013,552,Zimbabwe (Rhodesia),2014,55883,57,7,68.85246,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,11,4.6824,0.65
1994,553,Malawi,2014,33422,47,7,63.15789,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,1,2.4363,0.46
2008,130,Ecuador,2014,54555,55,3,71.18644,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,9,4.5496,0.6
1999,225,Switzerland,2014,16484,44,8,69.81132,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,2,0.7425,0.51
1852,920,New Zealand,2014,48438,17,5,34.04255,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,29,3.9379,0.96
1949,94,Costa Rica,2014,16705,44,3,69.81132,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,2,0.7646,0.01
2013,950,Fiji,2014,40773,44,5,63.63636,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,2,3.1714,0.65
1995,371,Armenia,2014,13786,46,1,76.92308,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,0,0.4727,0.47
2005,645,Iraq,2014,11550,42,4,66.03773,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,4,0.2491,0.57
1993,591,Seychelles,2014,39729,44,7,73.07692,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,2,3.067,0.45
1980,935,Vanuatu,2014,8425,36,5,60.78432,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,10,0.0634,0.32
1973,31,Bahamas,2014,41835,33,3,51.92308,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,13,3.2776,0.25
2001,581,Comoros,2014,6185,31,7,54,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,15,0.2874,0.53
1975,350,Greece,2014,26989,51,8,86.53847,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,5,1.793,0.27
1996,615,Algeria,2014,10038,43,4,67.92453,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,3,0.0979,0.48
2007,800,Thailand,2014,7683,41,2,61.11111,2014,732,"Korea, Republic Of",2,1948,9059,46,1,0,0,0,0,5,0.1376,0.59
1991,551,Zambia,2014,30696,44,7,63.63636,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,2,2.1637,0.43
1946,740,Japan,2014,4998,24,2,52.17391,2014,732,"Korea, Republic Of",2,1948,9059,46,1,0,0,0,0,22,0.4061,0.02
1995,373,Azerbaijan,2014,17354,44,1,83.67347,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,2,0.8295,0.47
1978,54,Dominica,2014,36080,37,3,56.60377,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,9,2.7021,0.3
1962,221,Monaco,2014,3814,26,8,50,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,20,0.5245,0.14
1977,510,Tanzania/Tanganyika,2014,35651,40,7,65.38461,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,6,2.6592,0.29
2012,652,Syria,2014,8154,44,4,66.66667,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,2,0.0905,0.64
2005,490,"Congo, Democratic Republic Of (Zaire)",2014,19285,49,7,69.64286,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,3,1.0226,0.57
2008,701,Turkmenistan,2014,5735,35,1,72.34042,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,11,0.3324,0.6
1971,696,United Arab Emirates,2014,11557,33,4,68.08511,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,13,0.2498,0.23
1991,367,Latvia,2014,4917,36,1,74.46808,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,10,0.4142,0.43
1949,260,German Federal Republic,2014,27379,50,8,71.42857,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,4,1.832,0.01
1987,41,Haiti,2014,18488,48,3,70.90909,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,2,0.9429,0.39
1992,366,Estonia,2014,11344,41,1,74,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,5,0.2285,0.44
1993,135,Peru,2014,19216,49,3,79.24529,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,3,1.0157,0.45
1953,390,Denmark,2014,6221,37,8,62.7451,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,9,0.2838,0.05
1991,55,Grenada,2014,33737,34,3,60,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,12,2.4678,0.43
1985,90,Guatemala,2014,28692,41,3,67.30769,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,5,1.9633,0.37
1994,702,Tajikistan,2014,7917,44,1,80,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,2,0.1142,0.46
2001,433,Senegal,2014,10866,37,7,62.7451,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,9,0.1807,0.53
1992,368,Lithuania,2014,12214,46,1,73.58491,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,0,0.3155,0.44
1991,100,Colombia,2014,46902,53,3,73.68421,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,7,3.7843,0.43
1964,338,Malta,2014,31820,33,8,61.22449,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,13,2.2761,0.16
1999,101,Venezuela,2014,37344,46,3,70.37037,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,0,2.8285,0.51
1976,40,Cuba,2014,12893,38,3,71.42857,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,8,0.3834,0.28
2010,540,Angola,2014,27181,56,7,75.86207,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,10,1.8122,0.62
1993,365,Russia (Soviet Union),2014,12908,45,1,71.69811,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,1,0.3849,0.45
2009,145,Bolivia,2014,39375,52,3,75,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,6,3.0316,0.61
2006,790,Nepal,2014,32753,49,6,72.72727,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,3,2.3694,0.58
1937,205,Ireland,2014,16007,39,8,66.66667,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,7,0.6948,0.11
1215,200,United Kingdom,2014,54408,30,8,55.10204,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,16,4.5349,7.33
1994,370,Belarus (Byelorussia),2014,13278,43,1,85.41667,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,3,0.4219,0.46
1976,235,Portugal,2014,35219,53,8,76.78571,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,7,2.616,0.28
1994,530,Ethiopia,2014,13630,44,7,63.63636,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,2,0.4571,0.46
1993,570,Lesotho,2014,45532,39,7,60.37736,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,7,3.6473,0.45
1992,704,Uzbekistan,2014,7941,41,1,74,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,5,0.1118,0.44
1987,840,Philippines,2014,21954,50,2,65.51724,2014,732,"Korea, Republic Of",2,1948,9059,46,1,0,0,0,0,4,1.2895,0.39
1992,522,Djibouti,2014,6666,29,7,59.57447,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,17,0.2393,0.44
1968,590,Mauritius,2014,37320,33,7,49.05661,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,13,2.8261,0.2
2011,310,Hungary,2014,15247,48,1,74.07407,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,2,0.6188,0.63
1991,678,Yemen (Arab Republic Of Yemen),2014,9790,38,4,68,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,8,0.0731,0.43
1992,670,Saudi Arabia,2014,6335,34,4,63.2653,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,12,0.2724,0.44
1958,666,Israel,2014,17053,27,4,48.97959,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,19,0.7994,0.1
2010,438,Guinea,2014,12707,45,7,68.51852,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,1,0.3648,0.62
1952,663,Jordan,2014,2270,38,4,71.42857,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,8,0.6789,0.04
2008,347,Kosovo,2014,19782,46,,73.58491,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,0,1.0723,0.6
2010,580,Madagascar (Malagasy),2014,15759,42,7,66.03773,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,4,0.67,0.62
1990,434,Benin,2014,11386,39,7,63.46154,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,7,0.2327,0.42
2014,616,Tunisia,2014,9508,49,4,72.72727,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,3,0.0449,0.66
1991,481,Gabon,2014,11804,46,7,67.27273,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,0,0.2745,0.43
1944,395,Iceland,2014,8345,39,8,70,2014,732,"Korea, Republic Of",2,1948,9059,46,0,0,0,0,0,7,0.0714,0.04
1957,820,Malaysia,2014,64080,41,2,61.11111,2014,732,"Korea, Republic Of",2,1948,9059,46,1,0,0,0,0,5,5.5021,0.09
1972,731,"Korea, People'S Republic Of",2014,7364,35,2,68.75,2014,732,"Korea, Republic Of",2,1948,9059,46,1,0,0,0,0,11,0.1695,0.24
1975,350,Greece,2014,26989,51,8,44.23077,2014,740,Japan,2,1946,4998,24,0,0,0,0,0,27,2.1991,0.29
1992,461,Togo,2014,10252,40,7,36.17021,2014,740,Japan,2,1946,4998,24,0,0,0,0,0,16,0.5254,0.46
1937,205,Ireland,2014,16007,39,8,46.51163,2014,740,Japan,2,1946,4998,24,0,0,0,0,0,15,1.1009,0.09
1976,52,Trinidad And Tobago,2014,32567,36,3,42.85714,2014,740,Japan,2,1946,4998,24,0,0,0,0,0,12,2.7569,0.3
1980,935,Vanuatu,2014,8425,36,5,50,2014,740,Japan,2,1946,4998,24,0,0,0,0,0,12,0.3427,0.34
1972,471,Cameroon,2014,8444,32,7,51.35135,2014,740,Japan,2,1946,4998,24,0,0,0,0,0,8,0.3446,0.26
1992,712,Mongolia,2014,8250,39,2,50,2014,740,Japan,2,1946,4998,24,1,0,0,0,0,15,0.3252,0.46
